houseID,title,link,community,years,housetype,square,direction,floor,status,source,totalPrice,unitPrice,detail_room_structure,detail_floor,detail_building_area,detail_flat,detail_usable_area,detail_building_type,detail_facing,detail_building_age,detail_decorate,detail_building_structure,detail_heating,detail_elevator2residents,detail_property_limit,detail_elevator,detail_lianjiaid,detail_market_identity,detail_first_online,detail_usage,detail_limit,detail_belonging,dealdate,updatedate
101105525147,"安外西河沿 1室1厅 39.23平米",https://bj.lianjia.com/chengjiao/101105525147.html,"安外西河沿","1983年建板楼","1室1厅","39.23平米","南","中楼层(共11层)","其他","",410-421,104512-107061,"1室1厅1厨1卫","中楼层(共11层)","39.23㎡","平层","暂无数据","板楼","南",1983,"其他","钢混结构","集中供暖","一梯十户","70年","有",101105525147,"已购公房",2019-08-20,"普通住宅","暂无数据","暂无数据",2019-09,"2019-11-08 16:41:10.115430"
101103003751,"安外西河沿 2室1厅 55平米",https://bj.lianjia.com/chengjiao/101103003751.html,"安外西河沿","1983年建板楼","2室1厅","55平米","南","中楼层(共11层)","其他","",518-573,94137-104046,"2室1厅1厨1卫","中楼层(共11层)","55㎡","平层","暂无数据","板楼","南",1983,"其他","钢混结构","集中供暖","一梯五户","70年","有",101103003751,"已购公房",2018-06-22,"普通住宅","暂无数据","非共有",2018-06,"2019-11-08 16:41:10.115850"
101103200763,"安外西河沿 3室1厅 72.02平米",https://bj.lianjia.com/chengjiao/101103200763.html,"安外西河沿","1983年建板楼","3室1厅","72.02平米","南 北","高楼层(共12层)","简装","",670,93030,"3室1厅1厨1卫","高楼层(共12层)","72.02㎡","平层","暂无数据","板楼","南 北",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101103200763,"已购公房",2018-08-14,"普通住宅","满五年","非共有",2018-08-21,"2019-11-08 16:41:10.116115"
101102297788,"安外西河沿 2室1厅 69.85平米",https://bj.lianjia.com/chengjiao/101102297788.html,"安外西河沿","1983年建板楼","2室1厅","69.85平米","西南","中楼层(共11层)","精装","",688,98497,"2室1厅1厨1卫","中楼层(共11层)","69.85㎡","平层","暂无数据","板楼","西南",1983,"精装","钢混结构","集中供暖","一梯十五户","70年","有",101102297788,"私产",2017-11-12,"普通住宅","满五年","非共有",2018-06-30,"2019-11-08 16:41:10.116351"
101102988645,"安外西河沿 3室1厅 65.29平米",https://bj.lianjia.com/chengjiao/101102988645.html,"安外西河沿","1985年建板楼","3室1厅","65.29平米","南 北","顶层(共6层)","精装","",573,87763,"3室1厅1厨1卫","顶层(共6层)","65.29㎡","暂无数据","60㎡","板楼","南 北",1985,"精装","混合结构","集中供暖","一梯三户","70年","无",101102988645,"已购公房",2018-06-17,"普通住宅","暂无数据","共有",2018-10-11,"2019-11-08 16:41:10.118915"
101104939681,"安外西河沿 2室1厅 54.27平米",https://bj.lianjia.com/chengjiao/101104939681.html,"安外西河沿","1983年建板楼","2室1厅","54.27平米","北 南","低楼层(共6层)","精装","",535,98582,"2室1厅1厨1卫","低楼层(共6层)","54.27㎡","平层","暂无数据","板楼","北 南",1983,"精装","混合结构","集中供暖","一梯两户","70年","无",101104939681,"商品房",2019-06-13,"普通住宅","暂无数据","非共有",2019-06-15,"2019-11-08 16:41:10.119177"
101103874993,"安外西河沿 2室1厅 65.29平米",https://bj.lianjia.com/chengjiao/101103874993.html,"安外西河沿","1985年建板楼","2室1厅","65.29平米","南 西 北","中楼层(共6层)","精装","",605,92664,"2室1厅1厨1卫","中楼层(共6层)","65.29㎡","平层","暂无数据","板楼","南 西 北",1985,"精装","混合结构","集中供暖","一梯三户","70年","无",101103874993,"已购公房",2018-12-19,"普通住宅","满五年","非共有",2019-01-19,"2019-11-08 16:41:10.119404"
101103665449,"安外西河沿 2室1厅 59.92平米",https://bj.lianjia.com/chengjiao/101103665449.html,"安外西河沿","1983年建板楼","2室1厅","59.92平米","南","中楼层(共6层)","简装","",466-515,77687-85865,"2室1厅1厨1卫","中楼层(共6层)","59.92㎡","暂无数据","50㎡","板楼","南",1983,"简装","混合结构","集中供暖","一梯六户","70年","无",101103665449,"已购公房",2018-11-07,"普通住宅","满五年","非共有",2018-11,"2019-11-08 16:41:10.124456"
101104071171,"安外西河沿 2室1厅 56.16平米",https://bj.lianjia.com/chengjiao/101104071171.html,"安外西河沿","1985年建板楼","2室1厅","56.16平米","南 北","低楼层(共6层)","简装","",540,96154,"2室1厅1厨1卫","低楼层(共6层)","56.16㎡","暂无数据","45㎡","板楼","南 北",1985,"简装","混合结构","集中供暖","一梯三户","70年","无",101104071171,"已购公房",2019-02-15,"普通住宅","满五年","非共有",2019-03-18,"2019-11-08 16:41:10.124700"
101102764374,"安外西河沿 2室1厅 50.45平米",https://bj.lianjia.com/chengjiao/101102764374.html,"安外西河沿","1983年建板楼","2室1厅","50.45平米","西南","顶层(共11层)","简装","",442-489,87562-96779,"2室1厅1厨1卫","顶层(共11层)","50.45㎡","平层","暂无数据","板楼","西南",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101102764374,"已购公房",2018-04-12,"普通住宅","满五年","非共有",2018-05,"2019-11-08 16:41:10.124931"
101103313057,"安外西河沿 2室1厅 54.17平米",https://bj.lianjia.com/chengjiao/101103313057.html,"安外西河沿","1983年建板楼","2室1厅","54.17平米","东","中楼层(共11层)","简装","",490,90456,"2室1厅1厨1卫","中楼层(共11层)","54.17㎡","平层","暂无数据","板楼","东",1983,"简装","钢混结构","集中供暖","一梯五户","70年","有",101103313057,"已购公房",2018-09-10,"普通住宅","暂无数据","非共有",2018-10-09,"2019-11-08 16:41:10.125165"
101103549572,"安外西河沿 2室1厅 69.83平米",https://bj.lianjia.com/chengjiao/101103549572.html,"安外西河沿","1983年建板楼","2室1厅","69.83平米","东北","高楼层(共11层)","精装","",580,83059,"2室1厅1厨1卫","高楼层(共11层)","69.83㎡","平层","暂无数据","板楼","东北",1983,"精装","钢混结构","集中供暖","一梯五户","70年","有",101103549572,"商品房",2018-10-18,"普通住宅","满五年","非共有",2019-01-15,"2019-11-08 16:41:10.125498"
101103290913,"安外西河沿 1室1厅 38.83平米",https://bj.lianjia.com/chengjiao/101103290913.html,"安外西河沿","1983年建板楼","1室1厅","38.83平米","东","中楼层(共11层)","其他","",370,95288,"1室1厅1厨1卫","中楼层(共11层)","38.83㎡","平层","暂无数据","板楼","东",1983,"其他","钢混结构","集中供暖","一梯五户","70年","有",101103290913,"商品房",2018-09-05,"普通住宅","暂无数据","非共有",2018-09-07,"2019-11-08 16:41:10.125732"
101101949149,"安外西河沿 2室1厅 63.02平米",https://bj.lianjia.com/chengjiao/101101949149.html,"安外西河沿","1983年建板楼","2室1厅","63.02平米","南 北","中楼层(共12层)","简装","",548,86957,"2室1厅1厨1卫","中楼层(共12层)","63.02㎡","平层","暂无数据","板楼","南 北",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101101949149,"商品房",2017-08-14,"普通住宅","满五年","非共有",2018-03-04,"2019-11-08 16:41:10.125951"
101103473404,"安外西河沿 2室1厅 53.78平米",https://bj.lianjia.com/chengjiao/101103473404.html,"安外西河沿","1983年建板楼","2室1厅","53.78平米","东北","顶层(共11层)","精装","",485,90183,"2室1厅1厨1卫","顶层(共11层)","53.78㎡","平层","暂无数据","板楼","东北",1983,"精装","钢混结构","集中供暖","一梯五户","70年","有",101103473404,"商品房",2018-10-06,"普通住宅","满两年","共有",2018-10-14,"2019-11-08 16:41:10.126190"
101102438674,"安外西河沿 1室1厅 38.92平米",https://bj.lianjia.com/chengjiao/101102438674.html,"安外西河沿","1983年建板楼","1室1厅","38.92平米","南","中楼层(共11层)","简装","",421,108171,"1室1厅1厨1卫","中楼层(共11层)","38.92㎡","平层","暂无数据","板楼","南",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101102438674,"商品房",2017-12-27,"普通住宅","满两年","非共有",2019-05-31,"2019-11-08 16:41:10.126420"
101101617222,"安外西河沿 2室1厅 55.11平米",https://bj.lianjia.com/chengjiao/101101617222.html,"安外西河沿","1983年建板楼","2室1厅","55.11平米","东","中楼层(共11层)","简装","",420-465,76194-84214,"2室1厅1厨1卫","中楼层(共11层)","55.11㎡","平层","暂无数据","板楼","东",1983,"简装","钢混结构","集中供暖","一梯十户","70年","有",101101617222,"商品房",2017-05-24,"普通住宅","暂无数据","非共有",2018-01,"2019-11-08 16:41:10.126644"
101102312319,"安外西河沿 1室1厅 49.06平米",https://bj.lianjia.com/chengjiao/101102312319.html,"安外西河沿","1983年建板楼","1室1厅","49.06平米","南","低楼层(共6层)","简装","",399,81329,"1室1厅1厨1卫","低楼层(共6层)","49.06㎡","平层","49.06㎡","板楼","南",1983,"简装","混合结构","集中供暖","一梯六户","70年","无",101102312319,"商品房",2017-11-16,"普通住宅","满五年","非共有",2018-02-23,"2019-11-08 16:41:10.126955"
101102052898,"安外西河沿 1室1厅 38.59平米",https://bj.lianjia.com/chengjiao/101102052898.html,"安外西河沿","1983年建板楼","1室1厅","38.59平米","南","中楼层(共12层)","其他","",370,95880,"1室1厅1厨1卫","中楼层(共12层)","38.59㎡","平层","26.42㎡","板楼","南",1983,"其他","钢混结构","集中供暖","一梯十五户","70年","有",101102052898,"商品房",2017-09-08,"普通住宅","暂无数据","非共有",2017-10-30,"2019-11-08 16:41:10.127174"
101102344988,"安外西河沿 2室1厅 59.16平米",https://bj.lianjia.com/chengjiao/101102344988.html,"安外西河沿","1983年建板楼","2室1厅","59.16平米","南","高楼层(共12层)","简装","",530,89588,"2室1厅1厨1卫","高楼层(共12层)","59.16㎡","平层","59㎡","板楼","南",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101102344988,"商品房",2017-11-27,"普通住宅","暂无数据","非共有",2018-03-11,"2019-11-08 16:41:10.127421"
101102718513,"安外西河沿 3室1厅 75.96平米",https://bj.lianjia.com/chengjiao/101102718513.html,"安外西河沿","1983年建板楼","3室1厅","75.96平米","东南","顶层(共11层)","其他","",657,86493,"3室1厅1厨1卫","顶层(共11层)","75.96㎡","暂无数据","暂无数据","板楼","东南",1983,"其他","钢混结构","集中供暖","一梯五户","70年","有",101102718513,"已购公房",2018-03-31,"普通住宅","暂无数据","非共有",2018-05-09,"2019-11-08 16:41:10.127673"
101102010109,"安外西河沿 1室1厅 38.83平米",https://bj.lianjia.com/chengjiao/101102010109.html,"安外西河沿","1983年建板楼","1室1厅","38.83平米","南","中楼层(共11层)","简装","",399,102756,"1室1厅1厨1卫","中楼层(共11层)","38.83㎡","平层","38.83㎡","板楼","南",1983,"简装","钢混结构","集中供暖","一梯五户","70年","有",101102010109,"商品房",2017-08-29,"普通住宅","满五年","非共有",2017-11-02,"2019-11-08 16:41:10.127921"
101102676183,"安外西河沿 2室1厅 54.17平米",https://bj.lianjia.com/chengjiao/101102676183.html,"安外西河沿","1983年建板楼","2室1厅","54.17平米","东","中楼层(共11层)","简装","",470,86764,"2室1厅1厨1卫","中楼层(共11层)","54.17㎡","平层","暂无数据","板楼","东",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101102676183,"已购公房",2018-03-20,"普通住宅","满五年","非共有",2018-04-08,"2019-11-08 16:41:10.132969"
101102524518,"安外西河沿 1室1厅 38.92平米",https://bj.lianjia.com/chengjiao/101102524518.html,"安外西河沿","1983年建板楼","1室1厅","38.92平米","南","中楼层(共12层)","其他","",376,96609,"1室1厅1厨1卫","中楼层(共12层)","38.92㎡","平层","30㎡","板楼","南",1983,"其他","钢混结构","集中供暖","一梯十五户","70年","有",101102524518,"已购公房",2018-01-27,"普通住宅","满五年","非共有",2018-03-31,"2019-11-08 16:41:10.133315"
BJ0004217986,"安外西河沿 --室--厅 0平米",https://bj.lianjia.com/chengjiao/BJ0004217986.html,"安外西河沿","1985年建板楼","--室--厅","0平米","暂无数据","中楼层(共6层)","其他","",160-177,"暂无单价","- -室- -厅","中楼层(共6层)","暂无数据","暂无数据","暂无数据","板楼","暂无数据",1985,"其他","混合结构","集中供暖","一梯三户","70年","无",BJ0004217986,"已购公房",2018-05-23,"普通住宅","暂无数据","暂无数据",2018-04,"2019-11-08 16:41:10.133575"
101102083076,"安外西河沿 2室1厅 63.7平米",https://bj.lianjia.com/chengjiao/101102083076.html,"安外西河沿","1983年建板楼","2室1厅","63.7平米","东 西","顶层(共11层)","简装","",505,79278,"2室1厅1厨1卫","顶层(共11层)","63.7㎡","平层","50㎡","板楼","东 西",1983,"简装","钢混结构","集中供暖","一梯十户","70年","有",101102083076,"商品房",2017-09-15,"普通住宅","满五年","非共有",2017-10-04,"2019-11-08 16:41:10.133796"
101102471321,"安外西河沿 3室1厅 72.02平米",https://bj.lianjia.com/chengjiao/101102471321.html,"安外西河沿","1983年建板楼","3室1厅","72.02平米","南 北","中楼层(共12层)","精装","",653,90670,"3室1厅1厨2卫","中楼层(共12层)","72.02㎡","平层","60㎡","板楼","南 北",1983,"精装","钢混结构","集中供暖","一梯十五户","70年","有",101102471321,"商品房",2018-01-08,"普通住宅","暂无数据","非共有",2018-03-26,"2019-11-08 16:41:10.134024"
101101661851,"安外西河沿 2室1厅 55.11平米",https://bj.lianjia.com/chengjiao/101101661851.html,"安外西河沿","1983年建板楼","2室1厅","55.11平米","南 北","低楼层(共11层)","精装","",480-531,87054-96217,"2室1厅1厨1卫","低楼层(共11层)","55.11㎡","暂无数据","暂无数据","板楼","南 北",1983,"精装","钢混结构","集中供暖","一梯十户","70年","有",101101661851,"已购公房",2017-06-04,"普通住宅","满五年","非共有",2017-11,"2019-11-08 16:41:10.134246"
101102335788,"安外西河沿 3室1厅 88.24平米",https://bj.lianjia.com/chengjiao/101102335788.html,"安外西河沿","1983年建板楼","3室1厅","88.24平米","南 北","高楼层(共12层)","其他","",810,91796,"3室1厅1厨1卫","高楼层(共12层)","88.24㎡","平层","81.5㎡","板楼","南 北",1983,"其他","钢混结构","集中供暖","一梯十五户","70年","有",101102335788,"商品房",2017-11-24,"普通住宅","满五年","非共有",2017-12-26,"2019-11-08 16:41:10.134502"
101104831355,"安外西河沿 2室1厅 54.17平米",https://bj.lianjia.com/chengjiao/101104831355.html,"安外西河沿","1983年建板楼","2室1厅","54.17平米","南","顶层(共12层)","简装","",535,98671,"2室1厅1厨1卫","顶层(共12层)","54.17㎡","平层","暂无数据","板楼","南",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101104831355,"商品房",2019-05-30,"普通住宅","满五年","非共有",2019-06-07,"2019-11-08 16:41:10.134726"
101100513305,"安外西河沿 1室0厅 38.74平米",https://bj.lianjia.com/chengjiao/101100513305.html,"安外西河沿","1983年建板楼","1室0厅","38.74平米","南","高楼层(共12层)","简装","",311-312,80022-80536,"1室0厅1厨1卫","高楼层(共12层)","38.74㎡","暂无数据","暂无数据","板楼","南",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101100513305,"商品房",2016-08-31,"普通住宅","暂无数据","非共有",2016-09,"2019-11-08 16:41:15.321888"
101100464468,"安外西河沿 2室1厅 55平米",https://bj.lianjia.com/chengjiao/101100464468.html,"安外西河沿","1983年建板楼","2室1厅","55平米","南","高楼层(共12层)","简装","",455,82728,"2室1厅1厨1卫","高楼层(共12层)","55㎡","暂无数据","暂无数据","板楼","南",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101100464468,"商品房",2016-08-20,"普通住宅","暂无数据","非共有",2016-08-30,"2019-11-08 16:41:15.322265"
BJDC90999636,"安外西河沿 2室1厅 55.11平米",https://bj.lianjia.com/chengjiao/BJDC90999636.html,"安外西河沿","1983年建板楼","2室1厅","55.11平米","东 西","中楼层(共11层)","其他","",366-405,66368-73354,"2室1厅1厨1卫","中楼层(共11层)","55.11㎡","暂无数据","暂无数据","板楼","东 西",1983,"其他","钢混结构","集中供暖","一梯十户","70年","有",BJDC90999636,"商品房",2016-05-01,"普通住宅","暂无数据","暂无数据",2016-05,"2019-11-08 16:41:15.322504"
BJDC91965241,"安外西河沿 3室0厅 65.29平米",https://bj.lianjia.com/chengjiao/BJDC91965241.html,"安外西河沿","1985年建板楼","3室0厅","65.29平米","南 北","高楼层(共6层)","精装","",475,72753,"3室0厅1厨1卫","高楼层(共6层)","65.29㎡","暂无数据","暂无数据","板楼","南 北",1985,"精装","混合结构","集中供暖","一梯三户","70年","无",BJDC91965241,"商品房",2016-05-28,"普通住宅","满五年","暂无数据",2016-05-27,"2019-11-08 16:41:15.322732"
101101059757,"安外西河沿 1室1厅 31.82平米",https://bj.lianjia.com/chengjiao/101101059757.html,"安外西河沿","1983年建板楼","1室1厅","31.82平米","西南","中楼层(共11层)","简装","",341,107166,"1室1厅1厨1卫","中楼层(共11层)","31.82㎡","平层","暂无数据","板楼","西南",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101101059757,"商品房",2017-01-10,"普通住宅","满五年","非共有",2017-02-13,"2019-11-08 16:41:15.322958"
101091699269,"安外西河沿 2室1厅 59.92平米",https://bj.lianjia.com/chengjiao/101091699269.html,"安外西河沿","1983年建板楼","2室1厅","59.92平米","南","顶层(共6层)","简装","",450,75101,"2室1厅1厨1卫","顶层(共6层)","59.92㎡","暂无数据","暂无数据","板楼","南",1983,"简装","混合结构","集中供暖","一梯五户","70年","无",101091699269,"商品房",2016-03-06,"普通住宅","暂无数据","非共有",2016-09-10,"2019-11-08 16:41:15.323186"
101100269661,"安外西河沿 3室1厅 72.71平米",https://bj.lianjia.com/chengjiao/101100269661.html,"安外西河沿","1983年建板楼","3室1厅","72.71平米","东 西","中楼层(共11层)","简装","",569,78257,"3室1厅1厨1卫","中楼层(共11层)","72.71㎡","平层","暂无数据","板楼","东 西",1983,"简装","钢混结构","集中供暖","一梯十户","70年","有",101100269661,"商品房",2016-07-04,"普通住宅","暂无数据","非共有",2016-09-11,"2019-11-08 16:41:15.323420"
101100953311,"安外西河沿 2室1厅 58.96平米",https://bj.lianjia.com/chengjiao/101100953311.html,"安外西河沿","1983年建板楼","2室1厅","58.96平米","南","高楼层(共12层)","简装","",564,95659,"2室1厅1厨1卫","高楼层(共12层)","58.96㎡","平层","暂无数据","板楼","南",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101100953311,"已购公房",2016-12-12,"普通住宅","满五年","非共有",2017-01-21,"2019-11-08 16:41:15.323702"
101100251724,"安外西河沿 2室1厅 55.59平米",https://bj.lianjia.com/chengjiao/101100251724.html,"安外西河沿","1983年建板楼","2室1厅","55.59平米","南","顶层(共6层)","简装","",393,70697,"2室1厅1厨1卫","顶层(共6层)","55.59㎡","平层","暂无数据","板楼","南",1983,"简装","混合结构","集中供暖","一梯五户","70年","无",101100251724,"商品房",2016-06-30,"普通住宅","满五年","非共有",2016-08-17,"2019-11-08 16:41:15.324161"
101101390583,"安外西河沿 2室1厅 55.11平米",https://bj.lianjia.com/chengjiao/101101390583.html,"安外西河沿","1983年建板楼","2室1厅","55.11平米","南 北","低楼层(共12层)","简装","",485,88006,"2室1厅1厨1卫","低楼层(共12层)","55.11㎡","平层","暂无数据","板楼","南 北",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101101390583,"商品房",2017-03-26,"普通住宅","满五年","非共有",2017-08-06,"2019-11-08 16:41:15.324379"
101101608650,"安外西河沿 2室1厅 54.68平米",https://bj.lianjia.com/chengjiao/101101608650.html,"安外西河沿","1983年建板楼","2室1厅","54.68平米","南 北","高楼层(共6层)","简装","",480-531,87738-96974,"2室1厅1厨1卫","高楼层(共6层)","54.68㎡","平层","暂无数据","板楼","南 北",1983,"简装","混合结构","集中供暖","一梯两户","70年","无",101101608650,"商品房",2017-05-21,"普通住宅","满五年","非共有",2017-06,"2019-11-08 16:41:15.324590"
101101049840,"安外西河沿 1室1厅 38.83平米",https://bj.lianjia.com/chengjiao/101101049840.html,"安外西河沿","1983年建板楼","1室1厅","38.83平米","东","高楼层(共11层)","简装","",395,101726,"1室1厅1厨1卫","高楼层(共11层)","38.83㎡","平层","暂无数据","板楼","东",1983,"简装","钢混结构","集中供暖","一梯五户","70年","有",101101049840,"已购公房",2017-01-07,"普通住宅","满五年","非共有",2017-01-23,"2019-11-08 16:41:15.324806"
101101202606,"安外西河沿 2室1厅 55.59平米",https://bj.lianjia.com/chengjiao/101101202606.html,"安外西河沿","1983年建板楼","2室1厅","55.59平米","南 北","顶层(共6层)","精装","",565,101637,"2室1厅1厨1卫","顶层(共6层)","55.59㎡","平层","暂无数据","板楼","南 北",1983,"精装","混合结构","集中供暖","一梯五户","70年","无",101101202606,"商品房",2017-02-19,"普通住宅","暂无数据","非共有",2017-03-17,"2019-11-08 16:41:15.325022"
101101002226,"安外西河沿 1室1厅 38.92平米",https://bj.lianjia.com/chengjiao/101101002226.html,"安外西河沿","1983年建板楼","1室1厅","38.92平米","东","中楼层(共11层)","简装","",392,100720,"1室1厅1厨1卫","中楼层(共11层)","38.92㎡","暂无数据","35.55㎡","板楼","东",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",101101002226,"商品房",2016-12-25,"普通住宅","满五年","非共有",2017-02-04,"2019-11-08 16:41:15.325238"
BJ0002357581,"安外西河沿 --室--厅 72.71平米",https://bj.lianjia.com/chengjiao/BJ0002357581.html,"安外西河沿","1983年建板楼","--室--厅","72.71平米","暂无数据","中楼层(共11层)","其他","",475-525,65329-72205,"- -室- -厅","中楼层(共11层)","72.71㎡","暂无数据","暂无数据","板楼","暂无数据",1983,"其他","钢混结构","集中供暖","一梯十户","70年","有",BJ0002357581,"商品房","暂无数据","普通住宅","暂无数据","暂无数据",2016-08,"2019-11-08 16:41:15.325526"
101100372359,"安外西河沿 3室1厅 69.77平米",https://bj.lianjia.com/chengjiao/101100372359.html,"安外西河沿","1983年建板楼","3室1厅","69.77平米","南 北","中楼层(共6层)","简装","",505,72381,"3室1厅1厨1卫","中楼层(共6层)","69.77㎡","暂无数据","暂无数据","板楼","南 北",1983,"简装","混合结构","集中供暖","一梯两户","70年","无",101100372359,"商品房",2016-07-30,"普通住宅","暂无数据","非共有",2016-07-31,"2019-11-08 16:41:15.325726"
BJ0002223622,"安外西河沿 2室1厅 58.45平米",https://bj.lianjia.com/chengjiao/BJ0002223622.html,"安外西河沿","1983年建板楼","2室1厅","58.45平米","南 西 北","高楼层(共6层)","其他","",421-430,71861-73563,"2室1厅1厨1卫","高楼层(共6层)","58.45㎡","平层","暂无数据","板楼","南 西 北",1983,"其他","混合结构","集中供暖","一梯六户","70年","无",BJ0002223622,"商品房","暂无数据","普通住宅","暂无数据","暂无数据",2016-07,"2019-11-08 16:41:15.325944"
101100283444,"安外西河沿 3室1厅 72.71平米",https://bj.lianjia.com/chengjiao/101100283444.html,"安外西河沿","1983年建板楼","3室1厅","72.71平米","东 西","中楼层(共11层)","简装","",533,73305,"3室1厅1厨1卫","中楼层(共11层)","72.71㎡","平层","暂无数据","板楼","东 西",1983,"简装","钢混结构","集中供暖","一梯十户","70年","有",101100283444,"商品房",2016-07-08,"普通住宅","暂无数据","共有",2016-08-07,"2019-11-08 16:41:15.326160"
101100521311,"安外西河沿 2室1厅 54.68平米",https://bj.lianjia.com/chengjiao/101100521311.html,"安外西河沿","1983年建板楼","2室1厅","54.68平米","南 北","中楼层(共6层)","简装","",455,83212,"2室1厅1厨1卫","中楼层(共6层)","54.68㎡","暂无数据","暂无数据","板楼","南 北",1983,"简装","混合结构","集中供暖","一梯两户","70年","无",101100521311,"商品房",2016-09-02,"普通住宅","满五年","非共有",2016-09-14,"2019-11-08 16:41:15.326380"
101091987575,"安外西河沿 1室1厅 45平米",https://bj.lianjia.com/chengjiao/101091987575.html,"安外西河沿","1983年建板楼","1室1厅","45平米","南","低楼层(共6层)","简装","",316,70112,"1室1厅1厨1卫","低楼层(共6层)","45㎡","平层","暂无数据","板楼","南",1983,"简装","混合结构","集中供暖","一梯五户","70年","无",101091987575,"商品房",2016-04-13,"普通住宅","满五年","非共有",2016-07-19,"2019-11-08 16:41:15.326590"
101100357681,"安外西河沿 2室1厅 63.7平米",https://bj.lianjia.com/chengjiao/101100357681.html,"安外西河沿","1983年建板楼","2室1厅","63.7平米","南 北","顶层(共12层)","精装","",508,79749,"2室1厅1厨1卫","顶层(共12层)","63.7㎡","暂无数据","暂无数据","板楼","南 北",1983,"精装","钢混结构","集中供暖","一梯十五户","70年","有",101100357681,"商品房",2016-07-26,"普通住宅","满五年","非共有",2016-08-08,"2019-11-08 16:41:15.326805"
101091852966,"安外西河沿 2室1厅 69.83平米",https://bj.lianjia.com/chengjiao/101091852966.html,"安外西河沿","1983年建板楼","2室1厅","69.83平米","东北","中楼层(共11层)","简装","",480,68739,"2室1厅1厨1卫","中楼层(共11层)","69.83㎡","暂无数据","暂无数据","板楼","东北",1983,"简装","钢混结构","集中供暖","一梯五户","70年","有",101091852966,"商品房",2016-03-26,"普通住宅","满五年","非共有",2016-08-23,"2019-11-08 16:41:15.327094"
101100292475,"安外西河沿 2室1厅 47.67平米",https://bj.lianjia.com/chengjiao/101100292475.html,"安外西河沿","1983年建板楼","2室1厅","47.67平米","西北","低楼层(共12层)","毛坯","",340,71324,"2室1厅1厨1卫","低楼层(共12层)","47.67㎡","平层","暂无数据","板楼","西北",1983,"毛坯","钢混结构","集中供暖","一梯十五户","70年","有",101100292475,"商品房",2016-07-10,"普通住宅","暂无数据","非共有",2016-07-11,"2019-11-08 16:41:15.327302"
BJDC91245937,"安外西河沿 2室1厅 69.83平米",https://bj.lianjia.com/chengjiao/BJDC91245937.html,"安外西河沿","1983年建板楼","2室1厅","69.83平米","东 西","低楼层(共11层)","简装","",382,54705,"2室1厅1厨1卫","低楼层(共11层)","69.83㎡","暂无数据","暂无数据","板楼","东 西",1983,"简装","钢混结构","集中供暖","一梯五户","70年","有",BJDC91245937,"商品房",2016-01-15,"普通住宅","满五年","暂无数据",2016-01-14,"2019-11-08 16:41:15.327566"
BJDC91334406,"安外西河沿 3室1厅 69.85平米",https://bj.lianjia.com/chengjiao/BJDC91334406.html,"安外西河沿","1983年建板楼","3室1厅","69.85平米","西南","中楼层(共11层)","简装","",455-466,65138-66574,"3室1厅1厨1卫","中楼层(共11层)","69.85㎡","暂无数据","暂无数据","板楼","西南",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",BJDC91334406,"商品房",2016-02-01,"普通住宅","满五年","暂无数据",2016-02,"2019-11-08 16:41:15.327782"
BJDC91129411,"安外西河沿 2室1厅 47.67平米",https://bj.lianjia.com/chengjiao/BJDC91129411.html,"安外西河沿","1983年建板楼","2室1厅","47.67平米","西北","顶层(共12层)","简装","",260,54542,"2室1厅1厨1卫","顶层(共12层)","47.67㎡","平层","暂无数据","板楼","西北",1983,"简装","钢混结构","集中供暖","一梯十五户","70年","有",BJDC91129411,"商品房",2016-01-14,"普通住宅","暂无数据","暂无数据",2016-01-13,"2019-11-08 16:41:15.327994"
BJDC91506608,"安外西河沿 2室1厅 54.17平米",https://bj.lianjia.com/chengjiao/BJDC91506608.html,"安外西河沿","1983年建板楼","2室1厅","54.17平米","南","中楼层(共11层)","简装","",362,66827,"2室1厅1厨1卫","中楼层(共11层)","54.17㎡","暂无数据","暂无数据","板楼","南",1983,"简装","钢混结构","集中供暖","一梯五户","70年","有",BJDC91506608,"商品房",2016-02-24,"普通住宅","满五年","暂无数据",2016-02-23,"2019-11-08 16:41:15.328217"
BJ0001649312,"安外西河沿 --室--厅 47.67平米",https://bj.lianjia.com/chengjiao/BJ0001649312.html,"安外西河沿","1983年建板楼","--室--厅","47.67平米","暂无数据","低楼层(共11层)","其他","",270-275,56535-57584,"- -室- -厅","低楼层(共11层)","47.67㎡","暂无数据","暂无数据","板楼","暂无数据",1983,"其他","钢混结构","集中供暖","一梯十五户","70年","有",BJ0001649312,"商品房",2016-03-01,"普通住宅","暂无数据","暂无数据",2016-03,"2019-11-08 16:41:15.328512"
