id,title,link,district,bizcircle,tagList,onsale,onrent,year,housetype,cost,service,company,building_num,house_num,price,city,validdate
1111027381720,"银河SOHO",https://bj.lianjia.com/xiaoqu/1111027381720/,"东城","朝阳门内","近地铁2号线朝阳门站",0,0,"2010年建成","塔楼","12元/平米/月","北京锦融物业管理有限公司","北京SOHO有限公司","4栋","2097户","暂无",bj,"2019-11-08 16:39:32.092122"
1111027376669,"朝阳门内大街75号院",https://bj.lianjia.com/xiaoqu/1111027376669/,"东城","朝阳门内","近地铁2号线朝阳门站",1,4,"1990年建成","板楼","2.6元/平米/月","北京欧陆苑物业管理有限责任公司","无开发商","1栋","166户",99889,bj,"2019-11-08 16:39:32.092249"
1111027373848,"东水井胡同",https://bj.lianjia.com/xiaoqu/1111027373848/,"东城","朝阳门内","近地铁2号线朝阳门站",3,1,"2003年建成","塔楼","1至8元/平米/月","北京鼎铭物业管理有限公司","北京北化房地产开发有限公司","2栋","545户",91351,bj,"2019-11-08 16:39:32.092365"
1111051790452,"崇文门西小街",https://bj.lianjia.com/xiaoqu/1111051790452/,"东城","崇文门","近地铁5号线崇文门站",0,0,"1979年建成","塔楼","暂无信息","街道办事处（委员会）代管物业","无开发商","1栋","48户","暂无",bj,"2019-11-08 16:40:25.695804"
1111027378057,"粮食店街平房",https://bj.lianjia.com/xiaoqu/1111027378057/,"西城","崇文门","近地铁7号线珠市口站",0,0,"1970年建成","平房","暂无信息","无物业管理服务","无开发公司","6栋","9户",121990,bj,"2019-11-08 16:40:33.012543"
1111041164365,"国瑞城中心写字楼",https://bj.lianjia.com/xiaoqu/1111041164365/,"东城","崇文门","近地铁5号线崇文门站",0,0,"2009年建成","塔楼","5.6元/平米/月","北京国瑞物业管理有限公司","北京国瑞兴业地产有限公司","1栋","198户","暂无",bj,"2019-11-08 16:40:33.012842"
1111027375777,"宝鼎中心",https://bj.lianjia.com/xiaoqu/1111027375777/,"东城","崇文门","近地铁5号线崇文门站",0,0,"2000年建成","塔楼","6元/平米/月","北京开兴远物业管理有限责任公司","新世界开发","1栋","2437户",34552,bj,"2019-11-08 16:40:33.013097"
1111043228837,"大康大厦",https://bj.lianjia.com/xiaoqu/1111043228837/,"东城","崇文门","近地铁5号线磁器口站",0,0,"暂无信息","塔楼","暂无信息","暂无信息","暂无信息","1栋","220户","暂无",bj,"2019-11-08 16:40:33.013220"
1111027377546,"敬业西里",https://bj.lianjia.com/xiaoqu/1111027377546/,"东城","崇文门","近地铁5号线天坛东门站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","4户","暂无",bj,"2019-11-08 16:40:33.013348"
1111027373934,"东厅胡同",https://bj.lianjia.com/xiaoqu/1111027373934/,"东城","崇文门","近地铁5号线磁器口站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","26栋","54户","暂无",bj,"2019-11-08 16:40:33.013475"
1111027380400,"王皮胡同",https://bj.lianjia.com/xiaoqu/1111027380400/,"西城","崇文门","近地铁7号线珠市口站",0,0,"2013年建成","板楼","暂无信息","暂无信息","暂无信息","8栋","28户","暂无",bj,"2019-11-08 16:40:33.013589"
1111027375929,"北京商界",https://bj.lianjia.com/xiaoqu/1111027375929/,"东城","崇文门","近地铁5号线崇文门站",0,0,"2005年建成","塔楼","3元/平米/月","北京天和佳祥物业管理有限公司","北京市兴隆房地产开发公司","2栋","601户",37442,bj,"2019-11-08 16:40:33.013718"
1111027382641,"珠市口西大街平房",https://bj.lianjia.com/xiaoqu/1111027382641/,"西城","崇文门","近地铁7号线珠市口站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","8栋","20户","暂无",bj,"2019-11-08 16:40:33.013833"
1111027376333,"草厂二条",https://bj.lianjia.com/xiaoqu/1111027376333/,"东城","崇文门","近地铁7号线珠市口站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","25栋","100户","暂无",bj,"2019-11-08 16:40:33.013953"
1111027376460,"蔡家胡同",https://bj.lianjia.com/xiaoqu/1111027376460/,"西城","崇文门","近地铁7号线珠市口站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","32栋","128户","暂无",bj,"2019-11-08 16:40:33.014066"
1111027381780,"云居胡同",https://bj.lianjia.com/xiaoqu/1111027381780/,"西城","崇文门","近地铁7号线珠市口站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","9栋","30户","暂无",bj,"2019-11-08 16:40:33.014307"
1111027376346,"草厂六条",https://bj.lianjia.com/xiaoqu/1111027376346/,"东城","崇文门","近地铁5号线崇文门站",0,0,"1960年建成","平房","1元/平米/月","北京万嘉凯物业管理有限公司","西安大德房地产开发有限公司","38栋","152户","暂无",bj,"2019-11-08 16:40:33.014806"
1111063222644,"国瑞紫金台",https://bj.lianjia.com/xiaoqu/1111063222644/,"东城","崇文门","近地铁5号线崇文门站",0,0,"2011年建成","板楼","3.1至5.5元/平米/月","北京国瑞物业管理有限公司","北京国瑞兴业地产有限公司","2栋","129户","暂无",bj,"2019-11-08 16:40:33.014936"
1111027375835,"北岗子街",https://bj.lianjia.com/xiaoqu/1111027375835/,"东城","崇文门","近地铁5号线磁器口站",1,0,"1970年建成","板楼","1.1元/平米/月","暂无信息","无","39栋","191户",81281,bj,"2019-11-08 16:40:33.015428"
1111027377815,"廊坊二条",https://bj.lianjia.com/xiaoqu/1111027377815/,"西城","崇文门","近地铁2号线前门站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","1栋","1户","暂无",bj,"2019-11-08 16:40:33.015594"
