houseID,title,link,community,years,housetype,square,direction,floor,status,source,totalPrice,unitPrice,detail_room_structure,detail_floor,detail_building_area,detail_flat,detail_usable_area,detail_building_type,detail_facing,detail_building_age,detail_decorate,detail_building_structure,detail_heating,detail_elevator2residents,detail_property_limit,detail_elevator,detail_lianjiaid,detail_market_identity,detail_first_online,detail_usage,detail_limit,detail_belonging,dealdate,updatedate
106102120381,"中铁瑞城锦隆时代 1室1厅 59.53平米",https://cd.lianjia.com/chengjiao/106102120381.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","59.53平米","南","中楼层(共24层)","其他","",120,20158,"1室1厅1厨1卫","中楼层(共24层)","59.53㎡","平层","暂无数据","板塔结合","南",2007,"其他","钢混结构","","四梯十户","70年","有",106102120381,"商品房",2019-02-12,"普通住宅","暂无数据","暂无数据",2019-03-29,"2019-11-08 23:11:29.685781"
106100311155,"中铁瑞城锦隆时代 1室0厅 57.88平米",https://cd.lianjia.com/chengjiao/106100311155.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室0厅","57.88平米","东","中楼层(共24层)","其他","",95,16414,"1室0厅1厨1卫","中楼层(共24层)","57.88㎡","暂无数据","暂无数据","板塔结合","东",2007,"其他","钢混结构","","四梯九户","70年","有",106100311155,"商品房",2017-05-03,"普通住宅","暂无数据","暂无数据",2017-06-23,"2019-11-08 23:11:29.686058"
106102293114,"中铁瑞城锦隆时代 1室1厅 57.88平米",https://cd.lianjia.com/chengjiao/106102293114.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","57.88平米","东南","中楼层(共24层)","精装","",115,19783,"1室1厅1厨1卫","中楼层(共24层)","57.88㎡","平层","暂无数据","板塔结合","东南",2007,"精装","钢混结构","","四梯九户","70年","有",106102293114,"商品房",2019-03-16,"普通住宅","暂无数据","非共有",2019-03-31,"2019-11-08 23:11:29.686419"
106101827639,"中铁瑞城锦隆时代 1室1厅 62.64平米",https://cd.lianjia.com/chengjiao/106101827639.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","62.64平米","东南","中楼层(共24层)","精装","",125,19956,"1室1厅1厨1卫","中楼层(共24层)","62.64㎡","平层","暂无数据","板塔结合","东南",2007,"精装","钢混结构","","四梯九户","70年","有",106101827639,"商品房",2018-11-09,"普通住宅","满五年","非共有",2018-12-08,"2019-11-08 23:11:29.686681"
106101209965,"中铁瑞城锦隆时代 1室1厅 56.83平米",https://cd.lianjia.com/chengjiao/106101209965.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","56.83平米","西北","中楼层(共24层)","简装","",107,18741,"1室1厅1厨1卫","中楼层(共24层)","56.83㎡","平层","暂无数据","板塔结合","西北",2007,"简装","钢混结构","","四梯十户","70年","有",106101209965,"商品房",2018-05-06,"普通住宅","满五年","非共有",2018-08-25,"2019-11-08 23:11:29.686944"
106102662699,"中铁瑞城锦隆时代 1室1厅 45.92平米",https://cd.lianjia.com/chengjiao/106102662699.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","45.92平米","东南","高楼层(共24层)","精装","",86,18729,"1室1厅1厨1卫","高楼层(共24层)","45.92㎡","平层","暂无数据","板塔结合","东南",2007,"精装","钢混结构","","四梯十户","70年","有",106102662699,"商品房",2019-05-22,"普通住宅","暂无数据","非共有",2019-08-26,"2019-11-08 23:11:29.687201"
106102323865,"中铁瑞城锦隆时代 1室1厅 59.53平米",https://cd.lianjia.com/chengjiao/106102323865.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","59.53平米","东北","低楼层(共24层)","简装","",116,19486,"1室1厅1厨1卫","低楼层(共24层)","59.53㎡","平层","暂无数据","板塔结合","东北",2007,"简装","钢混结构","","四梯十一户","70年","有",106102323865,"商品房",2019-03-21,"普通住宅","暂无数据","非共有",2019-03-28,"2019-11-08 23:11:29.687477"
106100546734,"中铁瑞城锦隆时代 1室1厅 45.92平米",https://cd.lianjia.com/chengjiao/106100546734.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","45.92平米","东南","高楼层(共24层)","其他","",74,15963,"1室1厅1厨1卫","高楼层(共24层)","45.92㎡","暂无数据","暂无数据","板塔结合","东南",2007,"其他","钢混结构","","四梯十户","70年","有",106100546734,"商品房",2017-08-05,"普通住宅","暂无数据","暂无数据",2017-08-06,"2019-11-08 23:11:29.689140"
106102865496,"中铁瑞城锦隆时代 2室1厅 70.2平米",https://cd.lianjia.com/chengjiao/106102865496.html,"中铁瑞城锦隆时代","2007年建板塔结合","2室1厅","70.2平米","西南","中楼层(共24层)","精装","",147,20941,"2室1厅1厨1卫","中楼层(共24层)","70.2㎡","平层","暂无数据","板塔结合","西南",2007,"精装","钢混结构","","四梯九户","70年","有",106102865496,"商品房",2019-06-26,"普通住宅","暂无数据","非共有",2019-07-24,"2019-11-08 23:11:29.689400"
106100730601,"中铁瑞城锦隆时代 1室1厅 45.92平米",https://cd.lianjia.com/chengjiao/106100730601.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","45.92平米","东南","中楼层(共24层)","其他","",100,21778,"1室1厅1厨1卫","中楼层(共24层)","45.92㎡","平层","暂无数据","板塔结合","东南",2007,"其他","钢混结构","","四梯十户","70年","有",106100730601,"商品房",2017-10-18,"普通住宅","暂无数据","暂无数据",2017-12-29,"2019-11-08 23:11:29.689725"
106101624213,"中铁瑞城锦隆时代 1室1厅 57.88平米",https://cd.lianjia.com/chengjiao/106101624213.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","57.88平米","东北","中楼层(共24层)","其他","",103,17796,"1室1厅1厨1卫","中楼层(共24层)","57.88㎡","平层","45.78㎡","板塔结合","东北",2007,"其他","钢混结构","","四梯九户","70年","有",106101624213,"商品房",2018-09-19,"普通住宅","满五年","非共有",2018-12-22,"2019-11-08 23:11:29.689957"
106101047768,"中铁瑞城锦隆时代 1室1厅 45.92平米",https://cd.lianjia.com/chengjiao/106101047768.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","45.92平米","南","高楼层(共24层)","其他","",112,24391,"1室1厅1厨1卫","高楼层(共24层)","45.92㎡","暂无数据","36.32㎡","板塔结合","南",2007,"其他","钢混结构","","四梯十户","70年","有",106101047768,"商品房",2018-03-08,"普通住宅","满五年","非共有",2018-03-11,"2019-11-08 23:11:29.690192"
106100738168,"中铁瑞城锦隆时代 3室1厅 126.94平米",https://cd.lianjia.com/chengjiao/106100738168.html,"中铁瑞城锦隆时代","2007年建板塔结合","3室1厅","126.94平米","东南","高楼层(共24层)","其他","",213,16780,"3室1厅1厨1卫","高楼层(共24层)","126.94㎡","暂无数据","100.41㎡","板塔结合","东南",2007,"其他","钢混结构","","四梯九户","70年","有",106100738168,"商品房",2017-10-21,"普通住宅","满五年","非共有",2017-11-30,"2019-11-08 23:11:29.690425"
106100896285,"中铁瑞城锦隆时代 1室1厅 45.92平米",https://cd.lianjia.com/chengjiao/106100896285.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","45.92平米","东南","低楼层(共24层)","其他","",115,25044,"1室1厅1厨1卫","低楼层(共24层)","45.92㎡","平层","暂无数据","板塔结合","东南",2007,"其他","钢混结构","","四梯十户","70年","有",106100896285,"商品房",2017-12-25,"普通住宅","暂无数据","暂无数据",2018-03-11,"2019-11-08 23:11:29.690664"
106101146747,"中铁瑞城锦隆时代 1室1厅 57.6平米",https://cd.lianjia.com/chengjiao/106101146747.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","57.6平米","东南","低楼层(共24层)","其他","",105,18143,"1室1厅1厨1卫","低楼层(共24层)","57.6㎡","平层","暂无数据","板塔结合","东南",2007,"其他","钢混结构","","四梯十户","70年","有",106101146747,"商品房",2018-04-11,"普通住宅","暂无数据","暂无数据",2018-07-16,"2019-11-08 23:11:29.690894"
106100594854,"中铁瑞城锦隆时代 2室1厅 57.88平米",https://cd.lianjia.com/chengjiao/106100594854.html,"中铁瑞城锦隆时代","2007年建板塔结合","2室1厅","57.88平米","西南","高楼层(共24层)","简装","",102,17623,"2室1厅1厨1卫","高楼层(共24层)","57.88㎡","暂无数据","45.78㎡","板塔结合","西南",2007,"简装","钢混结构","","四梯十户","70年","有",106100594854,"商品房",2017-08-23,"普通住宅","满五年","非共有",2017-09-20,"2019-11-08 23:11:29.691214"
106103146945,"中铁瑞城锦隆时代 2室1厅 60.38平米",https://cd.lianjia.com/chengjiao/106103146945.html,"中铁瑞城锦隆时代","2007年建板塔结合","2室1厅","60.38平米","东","低楼层(共24层)","简装","",101,16576,"2室1厅1厨1卫","低楼层(共24层)","60.38㎡","平层","暂无数据","板塔结合","东",2007,"简装","钢混结构","","四梯九户","70年","有",106103146945,"商品房",2019-08-07,"普通住宅","满五年","非共有",2019-10-11,"2019-11-08 23:11:29.691434"
106102413854,"中铁瑞城锦隆时代 1室1厅 57.88平米",https://cd.lianjia.com/chengjiao/106102413854.html,"中铁瑞城锦隆时代","2007年建板塔结合","1室1厅","57.88平米","东北","高楼层(共24层)","简装","",110,18919,"1室1厅1厨1卫","高楼层(共24层)","57.88㎡","平层","45.78㎡","板塔结合","东北",2007,"简装","钢混结构","","四梯九户","70年","有",106102413854,"商品房",2019-04-07,"普通住宅","满五年","非共有",2019-04-20,"2019-11-08 23:11:29.691724"
106102081069,"王家塘街6号 2室1厅 58.69平米",https://cd.lianjia.com/chengjiao/106102081069.html,"王家塘街6号","1995年建板楼","2室1厅","58.69平米","东南","高楼层(共7层)","简装","",86,14654,"2室1厅1厨1卫","高楼层(共7层)","58.69㎡","平层","暂无数据","板楼","东南",1995,"简装","砖混结构","","一梯三户","未知","无",106102081069,"商品房",2019-01-20,"普通住宅","暂无数据","非共有",2019-06-27,"2019-11-08 23:12:05.335867"
106102527227,"罗马国际 1室0厅 39.89平米",https://cd.lianjia.com/chengjiao/106102527227.html,"罗马国际","2006年建板楼","1室0厅","39.89平米","东南","中楼层(共20层)","简装","",82,20557,"1室0厅1厨1卫","中楼层(共20层)","39.89㎡","平层","29.56㎡","板楼","东南",2006,"简装","钢混结构","","四梯二十一户","70年","有",106102527227,"商品房",2019-04-27,"普通住宅","满五年","共有",2019-06-23,"2019-11-08 23:12:43.580507"
106102225695,"罗马国际 1室0厅 41.82平米",https://cd.lianjia.com/chengjiao/106102225695.html,"罗马国际","2006年建板楼","1室0厅","41.82平米","东北","高楼层(共20层)","精装","",81,19369,"1室0厅1厨1卫","高楼层(共20层)","41.82㎡","平层","暂无数据","板楼","东北",2006,"精装","钢混结构","","四梯二十一户","70年","有",106102225695,"商品房",2019-03-03,"普通住宅","满五年","非共有",2019-03-17,"2019-11-08 23:12:43.581481"
106101621811,"罗马国际 1室0厅 41.82平米",https://cd.lianjia.com/chengjiao/106101621811.html,"罗马国际","2006年建板楼","1室0厅","41.82平米","北","中楼层(共20层)","精装","",80,19130,"1室0厅1厨1卫","中楼层(共20层)","41.82㎡","平层","41.82㎡","板楼","北",2006,"精装","钢混结构","","四梯二十一户","70年","有",106101621811,"商品房",2018-09-18,"普通住宅","满五年","非共有",2019-03-25,"2019-11-08 23:12:43.582231"
106101227289,"罗马国际 1室0厅 39.91平米",https://cd.lianjia.com/chengjiao/106101227289.html,"罗马国际","2006年建板楼","1室0厅","39.91平米","东","中楼层(共20层)","其他","",87,21800,"1室0厅1厨1卫","中楼层(共20层)","39.91㎡","暂无数据","暂无数据","板楼","东",2006,"其他","钢混结构","","四梯二十一户","70年","有",106101227289,"商品房",2018-05-13,"普通住宅","暂无数据","暂无数据",2018-07-15,"2019-11-08 23:12:43.582838"
106101544579,"罗马国际 1室1厅 72.57平米",https://cd.lianjia.com/chengjiao/106101544579.html,"罗马国际","2006年建板楼","1室1厅","72.57平米","东南","高楼层(共20层)","其他","",110,15158,"1室1厅1厨1卫","高楼层(共20层)","72.57㎡","平层","53.72㎡","板楼","东南",2006,"其他","钢混结构","","四梯二十一户","70年","有",106101544579,"商品房",2018-08-30,"普通住宅","满五年","非共有",2018-12-09,"2019-11-08 23:12:43.583469"
106101524035,"罗马国际 1室0厅 41.84平米",https://cd.lianjia.com/chengjiao/106101524035.html,"罗马国际","2006年建板楼","1室0厅","41.84平米","西南","中楼层(共20层)","其他","",75,17926,"1室0厅1厨1卫","中楼层(共20层)","41.84㎡","平层","暂无数据","板楼","西南",2006,"其他","钢混结构","","四梯二十一户","70年","有",106101524035,"商品房",2018-08-24,"普通住宅","暂无数据","暂无数据",2018-11-14,"2019-11-08 23:12:43.584175"
106100909047,"罗马国际 2室1厅 69.58平米",https://cd.lianjia.com/chengjiao/106100909047.html,"罗马国际","2006年建板楼","2室1厅","69.58平米","北","高楼层(共20层)","其他","",142,20409,"2室1厅1厨1卫","高楼层(共20层)","69.58㎡","平层","暂无数据","板楼","北",2006,"其他","钢混结构","","四梯二十一户","70年","有",106100909047,"商品房",2017-12-31,"普通住宅","暂无数据","共有",2018-01-15,"2019-11-08 23:12:43.584719"
106100868990,"罗马国际 1室1厅 65.29平米",https://cd.lianjia.com/chengjiao/106100868990.html,"罗马国际","2006年建板楼","1室1厅","65.29平米","西南","高楼层(共20层)","精装","",137,20907,"1室1厅1厨1卫","高楼层(共20层)","65.29㎡","平层","暂无数据","板楼","西南",2006,"精装","钢混结构","","四梯二十一户","70年","有",106100868990,"商品房",2017-12-14,"普通住宅","满两年","非共有",2018-01-17,"2019-11-08 23:12:43.585822"
106100787378,"罗马国际 1室0厅 41.84平米",https://cd.lianjia.com/chengjiao/106100787378.html,"罗马国际","2006年建板楼","1室0厅","41.84平米","东北","中楼层(共20层)","其他","",93,22228,"1室0厅1厨1卫","中楼层(共20层)","41.84㎡","暂无数据","40㎡","板楼","东北",2006,"其他","钢混结构","","四梯二十一户","70年","有",106100787378,"商品房",2017-11-09,"普通住宅","满五年","非共有",2017-11-19,"2019-11-08 23:12:43.586227"
106101026003,"罗马国际 1室0厅 39.89平米",https://cd.lianjia.com/chengjiao/106101026003.html,"罗马国际","2006年建板楼","1室0厅","39.89平米","东","低楼层(共20层)","其他","",95,23816,"1室0厅1厨1卫","低楼层(共20层)","39.89㎡","暂无数据","29.56㎡","板楼","东",2006,"其他","钢混结构","","四梯二十一户","70年","有",106101026003,"商品房",2018-03-02,"普通住宅","满五年","共有",2018-03-03,"2019-11-08 23:12:43.586624"
106101210372,"罗马国际 1室0厅 41.82平米",https://cd.lianjia.com/chengjiao/106101210372.html,"罗马国际","2006年建板楼","1室0厅","41.82平米","南","中楼层(共20层)","其他","",101,24104,"1室0厅1厨1卫","中楼层(共20层)","41.82㎡","暂无数据","暂无数据","板楼","南",2006,"其他","钢混结构","","四梯二十一户","70年","有",106101210372,"商品房",2018-05-06,"普通住宅","满五年","非共有",2018-05-13,"2019-11-08 23:12:43.587021"
106101054939,"罗马国际 1室0厅 41.82平米",https://cd.lianjia.com/chengjiao/106101054939.html,"罗马国际","2006年建板楼","1室0厅","41.82平米","东南","中楼层(共20层)","其他","",105,25108,"1室0厅1厨1卫","中楼层(共20层)","41.82㎡","平层","暂无数据","板楼","东南",2006,"其他","钢混结构","","四梯二十一户","70年","有",106101054939,"商品房",2018-03-10,"普通住宅","满五年","非共有",2018-04-02,"2019-11-08 23:12:43.587414"
106103066762,"罗马国际 1室0厅 41.82平米",https://cd.lianjia.com/chengjiao/106103066762.html,"罗马国际","2006年建板楼","1室0厅","41.82平米","西南","中楼层(共20层)","简装","",81,19369,"1室0厅1厨1卫","中楼层(共20层)","41.82㎡","平层","暂无数据","板楼","西南",2006,"简装","钢混结构","","四梯二十一户","70年","有",106103066762,"商品房",2019-07-26,"普通住宅","满五年","非共有",2019-08-09,"2019-11-08 23:12:43.587842"
106103162525,"罗马国际 1室0厅 41.84平米",https://cd.lianjia.com/chengjiao/106103162525.html,"罗马国际","2006年建板楼","1室0厅","41.84平米","东","中楼层(共20层)","简装","",78,18643,"1室0厅1厨1卫","中楼层(共20层)","41.84㎡","平层","暂无数据","板楼","东",2006,"简装","钢混结构","","四梯二十一户","70年","有",106103162525,"商品房",2019-08-09,"普通住宅","满五年","非共有",2019-09-21,"2019-11-08 23:12:43.588206"
106101885984,"罗马国际 1室1厅 39.89平米",https://cd.lianjia.com/chengjiao/106101885984.html,"罗马国际","2006年建板楼","1室1厅","39.89平米","东南","中楼层(共20层)","简装","",77,19103,"1室1厅1厨1卫","中楼层(共20层)","39.89㎡","平层","暂无数据","板楼","东南",2006,"简装","钢混结构","","四梯二十一户","70年","有",106101885984,"商品房",2018-11-25,"普通住宅","暂无数据","非共有",2018-12-14,"2019-11-08 23:12:43.588721"
106101399099,"罗马国际 1室0厅 41.82平米",https://cd.lianjia.com/chengjiao/106101399099.html,"罗马国际","2006年建板楼","1室0厅","41.82平米","东南","中楼层(共20层)","简装","",83,19847,"1室0厅1厨1卫","中楼层(共20层)","41.82㎡","平层","暂无数据","板楼","东南",2006,"简装","钢混结构","","四梯二十一户","70年","有",106101399099,"商品房",2018-07-15,"普通住宅","暂无数据","非共有",2019-04-22,"2019-11-08 23:12:43.589092"
106100897860,"罗马国际 1室0厅 41.82平米",https://cd.lianjia.com/chengjiao/106100897860.html,"罗马国际","2006年建板楼","1室0厅","41.82平米","东南","中楼层(共20层)","其他","",95,22717,"1室0厅1厨1卫","中楼层(共20层)","41.82㎡","暂无数据","暂无数据","板楼","东南",2006,"其他","钢混结构","","四梯二十一户","70年","有",106100897860,"商品房",2017-12-26,"普通住宅","暂无数据","暂无数据",2018-01-04,"2019-11-08 23:12:43.589479"
106100955485,"罗马国际 1室0厅 41.82平米",https://cd.lianjia.com/chengjiao/106100955485.html,"罗马国际","2006年建板楼","1室0厅","41.82平米","东南","高楼层(共20层)","其他","",100,23913,"1室0厅1厨1卫","高楼层(共20层)","41.82㎡","暂无数据","30.99㎡","板楼","东南",2006,"其他","钢混结构","","四梯二十一户","70年","有",106100955485,"商品房",2018-01-21,"普通住宅","满两年","非共有",2018-03-02,"2019-11-08 23:12:43.589856"
106102243656,"罗马国际 1室0厅 42.59平米",https://cd.lianjia.com/chengjiao/106102243656.html,"罗马国际","2006年建板楼","1室0厅","42.59平米","西南","高楼层(共20层)","精装","",85,19841,"1室0厅1厨1卫","高楼层(共20层)","42.59㎡","平层","31.56㎡","板楼","西南",2006,"精装","钢混结构","","四梯二十一户","70年","有",106102243656,"商品房",2019-03-07,"普通住宅","满五年","非共有",2019-04-30,"2019-11-08 23:12:43.590221"
106102132205,"罗马国际 1室0厅 41.82平米",https://cd.lianjia.com/chengjiao/106102132205.html,"罗马国际","2006年建板楼","1室0厅","41.82平米","东南","中楼层(共20层)","精装","",84,20087,"1室0厅1厨1卫","中楼层(共20层)","41.82㎡","平层","暂无数据","板楼","东南",2006,"精装","钢混结构","","四梯二十一户","70年","有",106102132205,"商品房",2019-02-14,"普通住宅","满五年","非共有",2019-07-30,"2019-11-08 23:12:43.590611"
106102625010,"罗马国际 1室0厅 42.58平米",https://cd.lianjia.com/chengjiao/106102625010.html,"罗马国际","2006年建板楼","1室0厅","42.58平米","东南","中楼层(共20层)","简装","",82,19258,"1室0厅1厨1卫","中楼层(共20层)","42.58㎡","暂无数据","31.56㎡","板楼","东南",2006,"简装","钢混结构","","四梯二十一户","70年","有",106102625010,"商品房",2019-05-15,"普通住宅","满五年","非共有",2019-05-28,"2019-11-08 23:12:43.591088"
106102356937,"罗马国际 1室0厅 41.82平米",https://cd.lianjia.com/chengjiao/106102356937.html,"罗马国际","2006年建板楼","1室0厅","41.82平米","东北","中楼层(共20层)","精装","",82,19608,"1室0厅1厨1卫","中楼层(共20层)","41.82㎡","平层","暂无数据","板楼","东北",2006,"精装","钢混结构","","四梯二十一户","70年","有",106102356937,"商品房",2019-03-27,"普通住宅","满五年","非共有",2019-04-28,"2019-11-08 23:12:43.591528"
106102921064,"罗马国际 1室1厅 41.84平米",https://cd.lianjia.com/chengjiao/106102921064.html,"罗马国际","2006年建板楼","1室1厅","41.84平米","东南","高楼层(共20层)","简装","",82,19599,"1室1厅1厨1卫","高楼层(共20层)","41.84㎡","暂无数据","暂无数据","板楼","东南",2006,"简装","钢混结构","","四梯二十一户","70年","有",106102921064,"商品房",2019-07-04,"普通住宅","满五年","非共有",2019-07-08,"2019-11-08 23:12:43.591909"
106103046821,"罗马国际 1室0厅 41.84平米",https://cd.lianjia.com/chengjiao/106103046821.html,"罗马国际","2006年建板楼","1室0厅","41.84平米","东南","高楼层(共20层)","精装","",79,18882,"1室0厅1厨1卫","高楼层(共20层)","41.84㎡","平层","暂无数据","板楼","东南",2006,"精装","钢混结构","","四梯二十一户","70年","有",106103046821,"商品房",2019-07-23,"普通住宅","暂无数据","非共有",2019-10-21,"2019-11-08 23:12:43.592209"
